time_s,r_0.0_cm,r_0.1_cm,r_0.2_cm,r_0.3_cm,r_0.4_cm,r_0.5_cm,r_0.6_cm,r_0.7_cm,r_0.8_cm,r_0.9_cm,r_1.0_cm,r_1.1_cm,r_1.2_cm,r_1.3_cm,r_1.4_cm,r_1.5_cm,r_1.6_cm,r_1.7_cm,r_1.8_cm,r_1.9_cm,r_2.0_cm
79140,0.25275924807968492,0.25253796706866871,0.25187300974390808,0.25076093743781647,0.24919582810548888,0.24716897073631816,0.24466839375566507,0.2416781733956343,0.23817743799316329,0.23413892698809458,0.22952687768291741,0.22429384735046221,0.21837577190623331,0.21168394464793502,0.20409124796284742,0.19540675986581163,0.18532415896194654,0.17330157104506627,0.15821625170176495,0.13690479725656229,0.070213597467560368
79200,0.2526146983634126,0.25239362406551807,0.25172928726934318,0.25061825054402437,0.24905459401391516,0.24702960994261847,0.24453133140003641,0.24154384102076482,0.23804627585790136,0.2340113871808393,0.22940342840076006,0.22417497891891985,0.21826200548323876,0.21157584524322379,0.20398944477840542,0.19531197994374977,0.18523728736438005,0.17322377123258648,0.15814925218449058,0.13685182957941788,0.070175074891321729
79260,0.25247043061868968,0.25224956258363357,0.25158584496488451,0.25047584156723451,0.24891363468233008,0.24689051984482105,0.24439453476433368,0.24140976847081697,0.23791536672312102,0.23388409260515275,0.22928021561515197,0.22405633725165661,0.21814845504989702,0.21146794994504539,0.20388783260989723,0.19521737658665814,0.18515057627286841,0.17314611382837086,0.15808237409806031,0.13679895749747797,0.070136666956630969
79320,0.2523264440093439,0.25210578178821641,0.25144268199985376,0.25033370968363833,0.24877294929654573,0.24675169964111524,0.24425800306188766,0.24127595497704074,0.23778470984078937,0.23375704253654828,0.22915723862802873,0.22393792167997528,0.21803511996992495,0.21136025815272841,0.20378641089568578,0.19512294927570001,0.18506402521567877,0.17306859841296646,0.15801561708192419,0.13674618071736155,0.070098373203935124
79380,0.2521827377024089,0.25196228084766881,0.25129979754675924,0.25019185407258826,0.24863253704550076,0.24661314853277183,0.24412173550905575,0.24114239977364743,0.23765430446575964,0.23363023625333998,0.22903449674403084,0.2238197315377769,0.21792199960952,0.21125276926795281,0.20368517907634454,0.19502869749409552,0.18497763372296694,0.17299122456862628,0.15794898077704156,0.13669349894700694,0.070060193175985414
79440,0.25203931086815357,0.25181905893362311,0.25115719078132415,0.25005027391662743,0.24849239712128909,0.24647486572417193,0.2439857313252507,0.24100910209783882,0.23752414985580023,0.23350367303667152,0.22891198927053197,0.22370176616158885,0.2178090933373881,0.21114548269477779,0.20358413659468472,0.1949346207271479,0.18489140132680418,0.17291399187933609,0.15788246482590806,0.1366409118957021,0.070022126417885452
79500,0.2518961626799911,0.2516761152208512,0.2510148608823965,0.24990896840139878,0.24835252871907032,0.24633685042271808,0.24384998973285224,0.24087606118971933,0.23739424527150779,0.23337735217043032,0.228789715517555,0.2235840248904824,0.21769640052466285,0.21103839783956263,0.20348328289567813,0.19484071846216927,0.18480532756110438,0.17283689993074311,0.15781606887248542,0.13658841927400966,0.069984172476969433
79560,0.25175329231449278,0.25153344888727802,0.25087280703196269,0.24976793671565908,0.24821293103708336,0.2461991018388478,0.24371450995722094,0.24074327629230996,0.23726458997632133,0.23325127294126163,0.22866767479778571,0.22346650706608634,0.2175839205449191,0.21093151411098041,0.20338261742647123,0.19474699018849395,0.18471941196163794,0.17275994831017047,0.15774979256221613,0.13653602079378332,0.069946330902828424
79620,0.25161069895138732,0.25139105911398096,0.25073102841514683,0.24962717805127829,0.24807360327664585,0.24606161918603303,0.24357929122669769,0.24061074665154794,0.237135183236522,0.23312543463856855,0.22854586642657304,0.22334921203258748,0.21747165277417388,0.21082483092001919,0.20328213963638586,0.19465343539748012,0.18463365406603349,0.17268313660661919,0.1576836355420263,0.13648371616817251,0.069908601247316113
79680,0.25146838177353698,0.25124894508516626,0.2505895242201871,0.24948669160321613,0.24793454464213099,0.2459244016807573,0.24344433277258098,0.24047847151626425,0.23700602432121071,0.23299983655449016,0.22842428972190804,0.22323213913671008,0.21735959659086615,0.210718347679962,0.20318184897690106,0.19456005358249182,0.18454805341376085,0.17260646441075195,0.15761759746030998,0.13643150511160596,0.069870983064522163
79740,0.25132633996697795,0.25110710598820907,0.25044829363847609,0.24934647656956194,0.24779575434100745,0.24578744854255519,0.24330963382916634,0.24034645013822292,0.23687711250234766,0.2328744779839404,0.22830294400446183,0.22311528772775358,0.21724775137589403,0.21061206380642453,0.20308174490168879,0.19446684423893468,0.18446260954616625,0.17252993131492805,0.15755167796696454,0.13637938733983127,0.069833475910829237
79800,0.25118457272079286,0.25096554101352642,0.25030733586443343,0.24920653215140856,0.24765723158371325,0.24565075899388766,0.24317519363362261,0.24021468177199851,0.23674844705463066,0.23274935822448856,0.22818182859746836,0.22299865715747702,0.21713611651250211,0.21050597871724372,0.2029818268665067,0.19437380686415118,0.18437732200637036,0.172453536913104,0.15748587671329228,0.13632736256980901,0.06979607934475332
79860,0.25104307922717295,0.25082424935463876,0.25016665009556815,0.24906685755291344,0.24751897558371763,0.24551433226020297,0.2430410114260525,0.24008316567503613,0.23662002725555525,0.23262447657641824,0.22806094282678269,0.22288224678015722,0.21702469138633801,0.21040009183253436,0.2028820943292528,0.19428094095747445,0.18429219033932137,0.17237728080088593,0.15742019335205321,0.1362754305197712,0.069758792927028815
79920,0.2509018586813897,0.25068323020814209,0.25002623553245024,0.24892745198127131,0.24738098555749305,0.24537816756990924,0.24290708644946554,0.23995190110762507,0.23649185238538811,0.23249983234270175,0.22794028602085567,0.22276605595256344,0.21691347538542832,0.21029440257466556,0.20278254674994306,0.19418824602020676,0.18420721409177432,0.17230116257550981,0.15735462753744592,0.13622359090920116,0.069721616220577126
79980,0.25076091028178177,0.25054248277369484,0.24988609137869755,0.24878831464670062,0.24724326072450223,0.24524226415436173,0.24277341794976551,0.23982088733288587,0.23636392172715509,0.23237542482898813,0.22781985751072253,0.22265008403394682,0.21680246790016808,0.21018891036825035,0.20268318359070156,0.19409572155561039,0.18412239281228221,0.17222518183583338,0.15728917892510005,0.13617184345882677,0.069684548790494502
80040,0.2506202332297861,0.25040200625404896,0.24974621684100728,0.24864944476247505,0.24710580030722948,0.2451066212478939,0.24264000517578099,0.23969012361680161,0.23623623456667159,0.23225125334363345,0.22769965663003283,0.22253433038606965,0.21669166832334988,0.21008361464017483,0.20258400431578905,0.19400336706893542,0.18403772605122404,0.1721493381823635,0.15722384717210441,0.13612018789065122,0.069647590204097623
80100,0.25047982672981323,0.25026179985492519,0.24960661112903113,0.24851084154479938,0.24696860353105701,0.24497123808769453,0.24250684737914452,0.23955960922809724,0.23610879019242384,0.23212731719758362,0.22757968271493523,0.22241879437309264,0.21658107605005356,0.20997851481949012,0.20248500839149802,0.19391118206731792,0.18395321336070547,0.17207363121716007,0.15715863193691143,0.13606862392785152,0.069610740030767032
80160,0.25033968998931955,0.25012186278508541,0.24946727345544772,0.2483725042128814,0.24683166962433689,0.24483611391387952,0.2423739438143627,0.23942934343831002,0.23598158789563867,0.23200361570444353,0.22745993510414567,0.22230347536164177,0.21647069047771178,0.20987361033747715,0.20238619528621576,0.19381916605984179,0.18386885429461985,0.17199806054389571,0.15709353287939753,0.1360171512948439,0.069573997842045709
80220,0.25019982221877007,0.24998219425629536,0.24932820303592534,0.24823443198889505,0.24669499781835416,0.24470124796945508,0.24224129373878064,0.23929932552175381,0.23585462697024814,0.23188014818044228,0.22734041313891337,0.22218837272077541,0.21636051100607812,0.20976890062761522,0.20228756447039442,0.19372731855750991,0.18378464840862002,0.17192262576782882,0.15702854966083685,0.13596576971725671,0.069537363211595815
80280,0.2500602226316348,0.2498427934833212,0.24918939908911875,0.24809662409797692,0.24655858734732367,0.24456663950031476,0.24210889641257882,0.23916955475551652,0.23572790671288713,0.23175691394443079,0.22722111616301874,0.22207348582198203,0.21625053703722519,0.20966438512558067,0.20218911541654966,0.19363563907324297,0.18370059526011781,0.17184732649580334,0.15696368194390142,0.13591447892193145,0.069500835715199161
80340,0.24992089044439855,0.24970365968393898,0.24905086083667799,0.24795907976823592,0.24642243744839928,0.24443228775524867,0.24197675109878236,0.23904003041946897,0.23560142642290238,0.23163391231789116,0.2271020435227824,0.22195881403918963,0.21614076797555376,0.20956006326925594,0.20209084759926987,0.19354412712188868,0.18361669440829342,0.17177216233625853,0.15689892939267136,0.13586327863693481,0.069464414930774016
80400,0.24978182487646308,0.24956479207883714,0.24891258750315209,0.24782179823065609,0.24628654736157796,0.24429819198584829,0.24184485706316644,0.23891075179617191,0.23547518540226064,0.23151114262484584,0.22698319456697627,0.22184435674867847,0.21603120322770752,0.20945593449864669,0.20199276049513545,0.19345278222014375,0.18353294541401954,0.17169713289915522,0.15683429167256258,0.13581216859148154,0.069428100438255147
80460,0.24964302515020489,0.24942618989167437,0.24877457831604613,0.24768477871915467,0.24615091632975689,0.2441643514465632,0.2417132135743133,0.23878171817093177,0.23534918295560386,0.23138860419191262,0.22686456864687776,0.22173011332913428,0.21592184220262561,0.20935199825593293,0.2018948535827691,0.19336160388660306,0.18344934783990979,0.17162223779602348,0.15676976845037432,0.13576114851598672,0.069391891819672744
80520,0.24950449049094195,0.24928785234904596,0.24863683250578789,0.24754802047054825,0.24601554359870015,0.24403076539466834,0.24158181990357888,0.2386529288317687,0.23522341839021782,0.23126629634827336,0.2267461651162391,0.22161608316161863,0.21581268431151357,0.20924825398544122,0.20179712634280889,0.19327059164173366,0.18336590125029356,0.17154747663993863,0.15670535939426605,0.13571021814204165,0.069355788659113848
80580,0.24936622012693893,0.24914977868048938,0.2484993493057335,0.24741152272455857,0.24588042841704472,0.24389743309026951,0.24145067532509945,0.23852438306942231,0.23509789101603779,0.2311442184256802,0.22662798333129358,0.2215022656295749,0.21570372896784951,0.2091447011336508,0.20169957825791446,0.19317974500788088,0.18328260521122267,0.1714728490455279,0.15664106417376453,0.13565937720242238,0.069319790542735224
80640,0.24922821328939132,0.24901196811846826,0.24836212795215151,0.24727528472379684,0.24574557003628461,0.24376435379628825,0.24131977911577579,0.23839608017733682,0.23497260014563406,0.23102236975844084,0.22651002265074133,0.22138866011881492,0.21559497558737109,0.20904133914918097,0.20160220881275509,0.19308906350925742,0.1831994592904605,0.17139835462896047,0.15657688245975446,0.13560862543108032,0.069283897058747448
80700,0.24909046921235564,0.24887441989830278,0.24822516768415315,0.24713930571369419,0.24561096771070187,0.24363152677839303,0.24118913055520552,0.23826801945159379,0.23484754509414563,0.23090074968335395,0.2263922824356859,0.22127526601745628,0.21548642358801456,0.20893816748273195,0.20150501749395211,0.19299854667188737,0.18311646305742849,0.17132399300789564,0.15651281392442784,0.13555796256308944,0.069248107797328706
80760,0.24895298713279487,0.24873713325821503,0.24808846774373808,0.24700358494254715,0.24547662069741197,0.24349895130504445,0.24105872892572808,0.23814020019095675,0.2347227251793243,0.23077935753975243,0.22627476204967684,0.22116208271596494,0.21537807238995627,0.20883518558712563,0.20140800379011886,0.19290819402364554,0.18303361608324442,0.17124976380152046,0.15644885824132165,0.13550738833468695,0.069212422350689765
80820,0.24881576629054741,0.24860010743929783,0.24795202737576277,0.24686812166148653,0.24534252825633279,0.24336662664746461,0.24092857351239413,0.23801262169684134,0.23459813972150539,0.23065819266947449,0.22615746085868155,0.22104910960712731,0.21526992141558618,0.2087323929172796,0.20131116719183598,0.19281800509423341,0.18295091794069937,0.17117566663052786,0.15638501508529684,0.13545690248325176,0.069176840313038099
80880,0.24867880592833422,0.24846334168552217,0.24781584582794855,0.24673291512448511,0.24520868965019244,0.24323455207964478,0.24079866360297342,0.2378852832733227,0.23447378804361521,0.23053725441687148,0.2260403782310931,0.22093634608605828,0.21516197008951507,0.20862978893021492,0.20121450719165873,0.19272797941518677,0.18286836820426555,0.17110170111712453,0.15632128413254631,0.13540650474731414,0.06914136128059159
80940,0.24854210529174334,0.24832683524372151,0.24767992235086531,0.24659796458834179,0.24507510414451322,0.24310272687832979,0.24066899848793935,0.23775818422712075,0.23434966947115643,0.23041654212879362,0.22592351353771617,0.22082379155018766,0.2150542178385621,0.20852737308504365,0.20111802328410541,0.19263811651986473,0.18278596645008571,0.17102786688502092,0.15625766506058597,0.13535619486654665,0.06910598485156319
81000,0.2484056636291557,0.24819058736351784,0.24754425619785819,0.24646326931260834,0.24494177100753931,0.242971150322946,0.24053957746039764,0.2376313238675295,0.23422578333213856,0.2302960551545212,0.22580686615169993,0.22071144539919416,0.21494666409169016,0.20842514484290639,0.2010217149655967,0.19254841594339078,0.18270371225591681,0.17095416355937706,0.15619415754820154,0.13530597258170846,0.069070710626073159
81060,0.24826948019179593,0.24805459729737214,0.24740884662509813,0.24632882855963964,0.24480868951028645,0.24283982169565094,0.24041039981613582,0.23750470150646597,0.23410212895712629,0.23017579284581283,0.22569043544858516,0.22059930703505226,0.21483930828005199,0.20832310366701715,0.20092558173449951,0.19245887722269617,0.18262160520117174,0.17088059076684348,0.15613076127548939,0.13525583763468962,0.069035538206216468
81120,0.24813355423369962,0.24791886430055221,0.24727369289154916,0.24619464159456175,0.2446758589265102,0.24270874028130179,0.24028146485359153,0.23737831645843938,0.2339787056792092,0.23005575455687544,0.22557422080627526,0.22048737586200357,0.21473214983696201,0.20822124902263647,0.20082962309110111,0.1923694998964946,0.18253964486689556,0.17080714813553832,0.15606747592383477,0.13520578976848868,0.069000467196026746
81180,0.24799788501172165,0.24778338763114044,0.24713879425897672,0.24606070768527954,0.24454327853271385,0.24257790536746318,0.24015277187386114,0.23725216804055915,0.23385551283400979,0.22993593964437231,0.22545822160504408,0.22037565128656483,0.21462518819790491,0.20811958037707945,0.20073383853761723,0.19228028350529042,0.1824578308357736,0.17073383529505576,0.15600430117592007,0.13515582872722243,0.068965497201491158
81240,0.24786247178552057,0.24764816655001839,0.2470041499919321,0.24592702610246164,0.24441094760813339,0.24244731624439245,0.24002432018068437,0.23712625557252021,0.23373254975966917,0.22981634746740925,0.22534243722752256,0.22026413271751485,0.21451842280052247,0.2080180971997036,0.20063822757818031,0.1921912275913677,0.18237616269212115,0.17066065187645615,0.15594123671571611,0.13510595425611721,0.068930627830535315
81300,0.24772731381748456,0.24751320032079321,0.24686975935767891,0.24579359611946711,0.2442788654346644,0.2423169722049672,0.23989610908037323,0.23700057837653288,0.23360981579677748,0.22969697738746611,0.22522686705863165,0.22015281956582902,0.21441185308455013,0.20791679896184695,0.20054278971877959,0.19210233169873212,0.18229464002182752,0.17058759751221245,0.15587828222842962,0.13505616610145404,0.06889585869293402
81360,0.24759241037278282,0.2473784882098484,0.24673562162624407,0.2456604170123963,0.24414703129691306,0.24218687254473581,0.23976813788186188,0.23687513577737179,0.23348731028842307,0.22957782876844529,0.2251115104856298,0.22004171124472599,0.21430547849186252,0.20781568513687268,0.20044752446730496,0.19201359537315393,0.18221326241239794,0.17051467183625085,0.15581543740054388,0.13500646401061273,0.068861189400381245
81420,0.24745776071933365,0.24724402948631211,0.24660173607038594,0.24552748806005914,0.24401544448216442,0.24205701656188608,0.23964040589667546,0.23674992710234566,0.23336503258016222,0.22945890097664209,0.22499636689808439,0.21993080716963981,0.21419929846644659,0.20771475520014299,0.20035243133352146,0.19192501816214341,0.18213202945293,0.17044187448392861,0.15575270191979715,0.13495684773204958,0.068826619566453778
81480,0.247323364127811,0.24710982342206406,0.24646810196560143,0.2453948085439821,0.2438841042803894,0.2419274035572524,0.23951291243893769,0.23662495168130476,0.23324298202002658,0.22934019338075218,0.2248814356878788,0.21982010675822689,0.21409331245440846,0.20761400862902629,0.20025750982907642,0.19183659961495811,0.18205094073412126,0.17036920509204156,0.15569007547519073,0.13490731701530659,0.068792148806624001
81540,0.24718921987163026,0.24697586929172086,0.24633471859011097,0.2452623777483936,0.24375300998423041,0.24179803283430124,0.23938565682535617,0.23650020884662626,0.23312115795850924,0.22922170535185787,0.22476671624919931,0.21970960943035359,0.21398751990396153,0.20751344490288537,0.20016275946748863,0.19174833928259238,0.18196999584825879,0.17029666329881449,0.1556275577569799,0.13485787161100291,0.068757776738245582
81600,0.24705532722687701,0.24684216637256512,0.24620158522478841,0.24513019496015392,0.2436221608889316,0.24166890369906224,0.23925863837515454,0.23637569793314733,0.23299955974849837,0.22910343626336321,0.22465220797847149,0.21959931460803361,0.21388192026536545,0.20741306350301852,0.20006817976409097,0.1916602367177222,0.18188919438916701,0.17022424874385073,0.15556514845662497,0.13480851127078375,0.068723502980471862
81660,0.24692168547235602,0.24670871394459415,0.24606870115320928,0.24499825946880333,0.243491556292387,0.24154001546017595,0.2391318564101195,0.23625141827821192,0.23287818674532373,0.22898538549103944,0.22453791027440473,0.21948922171547247,0.21377651299096961,0.20731286391270193,0.19997377023607182,0.1915722914747458,0.18180853595224625,0.17015196106817024,0.15550284726682895,0.13475923574736082,0.068689327154318511
81720,0.24678829388955986,0.24657551129048896,0.24593606566161993,0.24486657056653158,0.24336119549510976,0.24141136742886335,0.23900531025457086,0.23612736922164107,0.23275703830672745,0.22886755241299664,0.22442382253796495,0.21937933017904004,0.21367129753518682,0.2072128456171641,0.19987953040245079,0.19148450310975978,0.18172802013445072,0.17007979991418831,0.1554406538815174,0.13471004479449203,0.068655248882629888
81780,0.24665515176267588,0.24644255769562093,0.2458036780389441,0.24473512754818422,0.24323107780023909,0.24128295891893276,0.23887899923536865,0.23600355010573987,0.23263611379287094,0.22874993640969071,0.22430994417238109,0.2192696394272777,0.21356627335450001,0.20711300810359279,0.19978545978408518,0.19139687118056609,0.18164764653429524,0.17000776492572245,0.15537856799584529,0.13466093816698924,0.068621267790090756
81840,0.24652225837857125,0.24630985244803708,0.24567153757676849,0.24460392971124856,0.24310120251352582,0.24115478924676559,0.23875292268189877,0.23587996027528371,0.23251541256632136,0.22863253686390994,0.22419627458313224,0.21916014889088581,0.21346143990745048,0.20701335086112355,0.19969155790365931,0.19130939524666168,0.18156741475184543,0.16993585574798326,0.15531658930618877,0.13461191562071043,0.068587383503212307
81900,0.24638961302672585,0.24617739483839282,0.24553964356927549,0.24447297635578641,0.24297156894326588,0.24102685773125054,0.23862707992600798,0.23575659907745378,0.23239493399198835,0.22851535316071286,0.2240828131778872,0.21905085800266419,0.21335679665457991,0.20691387338078349,0.19959782428563017,0.19122207486918652,0.18148732438866788,0.16986407202752679,0.15525471751009887,0.13456297691251162,0.068553595650255567
81960,0.2462572149992778,0.2460451841599976,0.24540799531328886,0.24434226678447982,0.24284217640034575,0.24089916369382852,0.23850147030204849,0.23563346586188155,0.2322746774371677,0.22839838468747162,0.22396955936654622,0.21894176619755382,0.21325234305847104,0.20681457515553142,0.19950425845626635,0.19113490961096097,0.18140737504786669,0.16979241341228984,0.15519295230633656,0.13451412180028482,0.068519903861289672
82020,0.24612506359099379,0.2459132197087853,0.24527659210824412,0.24421180030260153,0.242713024198213,0.24077170645846369,0.23837609314684949,0.23551055998062026,0.23215464227151353,0.22828163083384445,0.22385651256121514,0.21883287291261103,0.21314807858372287,0.20671545568023322,0.19941085994362481,0.19104789903646394,0.18132756633406227,0.16972087955157023,0.15513129339485368,0.13446535004293819,0.068486307768159907
82080,0.24599315809927585,0.24578150078332078,0.24514543325619517,0.24408157621802151,0.24258411165288316,0.24064448535165017,0.23825094779972339,0.23538788078815182,0.2320348278670451,0.22816509099178248,0.22374367217621149,0.21872417758701401,0.21304400269695695,0.20661651445166865,0.1993176282775572,0.19096104271183892,0.18124789785339776,0.16964947009603293,0.15506974047679967,0.13441666140040415,0.068452807004499988
82140,0.24586149782414657,0.24565002668478558,0.24501451806179991,0.24395159384119297,0.24245543808292541,0.24051749970239805,0.23812603360245263,0.23526542764137323,0.23191523359813349,0.22804876455551676,0.22363103762805217,0.21861567966205075,0.212940114866806,0.20651775096852024,0.19922456298969937,0.19087434020488436,0.18116836921352986,0.16957818469770169,0.15500829325451357,0.13436805563363152,0.068419401205718433
82200,0.24573008206818364,0.24551879671691179,0.24488384583225464,0.24382185248508667,0.2423270028093977,0.24039074884216891,0.23800134989922561,0.23514319989953358,0.23179585884143972,0.22793265092149775,0.22351860833539414,0.21850737858106112,0.21283641456385724,0.20641916473131849,0.1991316636134188,0.19078779108500293,0.18108898002358009,0.16950702300991247,0.15494695143147905,0.13431953250453932,0.068386090008922068
82260,0.2455989101365644,0.24538781018602729,0.24475341587733881,0.24369235146523577,0.24219880515589129,0.24026423210492012,0.23787689603668061,0.23502119692427773,0.23167670297595763,0.22781674948843728,0.22340638371907567,0.21839927378947743,0.21273290126069247,0.20632075524248084,0.19903892968385203,0.1907013949232379,0.18100972989417052,0.16943598468734794,0.15488571471235871,0.13427109177605309,0.068352873052974883
82320,0.24546798133703687,0.2452570664010264,0.24462322750938587,0.24356309009970692,0.24207084444850183,0.2401379488270764,0.2377526713638777,0.23489941807961823,0.23155776538298675,0.22770105965728199,0.22329436320209053,0.21829136473479938,0.21262957443186348,0.20622252200628802,0.19894636073788241,0.19061515129225193,0.18093061843740299,0.16936506938601814,0.1548245828029752,0.13422273321208616,0.068319749978466543
82380,0.2453372949799264,0.24512656467337665,0.24449328004329024,0.24343406770910694,0.24194312001583637,0.24001189834753642,0.23762867523230541,0.23477786273194248,0.23143904544613894,0.22758558083122019,0.22318254620959466,0.21818365086660044,0.21252643355389861,0.20612446452889061,0.19885395631414621,0.19052905976633322,0.18085164526686578,0.16929427676326672,0.15476355541031819,0.13417445657754729,0.068286720427724143
82440,0.24520685037812154,0.24499630431710481,0.24436357279649312,0.24330528361656895,0.24181563118899935,0.23988608000765932,0.23750490699586746,0.23465653024999916,0.23132054255132545,0.22747031241566906,0.22307093216889379,0.21807613163651612,0.2124234781052915,0.20602658231829812,0.19876171595302264,0.19044311992138585,0.1807728099976243,0.16922360647776266,0.15470263224253633,0.13412626163833316,0.068253784044799273
82500,0.24507664684700947,0.24486628464873186,0.24423410508891785,0.24317673714768789,0.24168837730152881,0.2397604931512014,0.23738136601082005,0.23453542000483679,0.23120225608669617,0.2273552538182152,0.22295952050938539,0.21796880649818734,0.21232070756644558,0.20592887488432546,0.19866963919658195,0.1903573313348802,0.18069411224617365,0.16915305818945489,0.15464181300889374,0.13407814816128349,0.06822094047539351
82560,0.24494668370451966,0.24473650498731755,0.24410487624301419,0.24304842763056486,0.24156135768944023,0.23963513712435955,0.23725805163581498,0.23441453136984622,0.23108418544268208,0.22724040444865604,0.22284831066259914,0.21786167490729996,0.21221812141971344,0.20583134173863116,0.19857772558862263,0.19027169358588888,0.18061555163047366,0.16908263155960609,0.15458109741980317,0.13403011591421649,0.068188189366915772
82620,0.24481696027109623,0.24460696465443171,0.24397588558373004,0.24292035439577858,0.24143457169119847,0.23951001127574365,0.23713496323187239,0.23429386372073369,0.2309663300119682,0.22712576371897389,0.2227373020621719,0.21775473632156062,0.21211571914937288,0.20573398239469431,0.1984859746746494,0.19018620625506583,0.18053712776992858,0.16901232625077373,0.15452048518680792,0.13398216466591056,0.068155530368451844
82680,0.24468747586970385,0.24447766297416085,0.24384713243851763,0.24279251677639221,0.2413080186477243,0.23938511495638279,0.23701210016238711,0.23417341643552755,0.23084868918950052,0.22701133104334262,0.22262649414385405,0.21764799020070275,0.21201350024163323,0.20563679636782095,0.19839438600187931,0.19010086892465217,0.18045884028539352,0.16894214192681622,0.15445997602258843,0.13393429418611169,0.068122963130775219
82740,0.24455822982581429,0.24434859927309455,0.24371861613732035,0.24266491410793953,0.24118169790238109,0.23926044751971259,0.23688946179311574,0.23405318889456506,0.23073126237247332,0.22689710583811515,0.22251588634549757,0.21754143600647546,0.2119114641846242,0.20553978317513327,0.19830295911923182,0.19001568117846712,0.18038068879916536,0.16887207825288486,0.15439956964095455,0.13388650424552628,0.068090487306334685
82800,0.24442922146734286,0.24421977288026211,0.24359033601250915,0.24253754572836225,0.24105560880091215,0.23913600832151258,0.23676704749211541,0.23393318048043238,0.23061404896026977,0.22678308752176532,0.22240547810699915,0.21743507320258781,0.21180961046834246,0.20544294233551796,0.19821169357727866,0.18993064260185966,0.18030267293493701,0.16880213489537979,0.15433926575680346,0.13383879461577791,0.068058102549183513
82860,0.24430045012469206,0.24409118312717573,0.24346229139892611,0.24241041097805316,0.24092975069148392,0.23901179671994949,0.23664485662978618,0.23381339057800615,0.23049704835450335,0.22666927551492877,0.22229526887034018,0.2173289012547481,0.21170793858468934,0.20534627336966288,0.19812058892827977,0.18984575278174354,0.18022479231783106,0.16873231152198293,0.15427906408615175,0.13379116506944139,0.068025808515033634
82920,0.24417191513072348,0.24396282934780289,0.24333448163385657,0.24228350919982841,0.2408041229246583,0.23888781207554982,0.23652288857884385,0.23369381857442734,0.23038025995899175,0.22655566924037718,0.22218525807956185,0.2172229196306395,0.21160644802744777,0.20524977580003501,0.19802964472616191,0.18976101130657677,0.18014704657438027,0.16866260780163939,0.15421896434611795,0.13374361538002522,0.067993604861226464
82980,0.24404361582076398,0.24383471087857253,0.24320690605703538,0.24215683973893382,0.24067872485339917,0.23876405375120596,0.23640114271432675,0.23357446385910724,0.23026368317976317,0.2264422681230247,0.22207544518077141,0.21711712779992653,0.21150513829228823,0.20515344915088612,0.19793886052652457,0.18967641776636737,0.18006943533253358,0.16859302340456336,0.15415896625492861,0.13369614532197854,0.067961491246743319
83040,0.24391555153259281,0.24370682705836166,0.24307956401063371,0.24203040194303169,0.24055355583305901,0.23864052111216358,0.2362796184135825,0.23345532582371512,0.23014731742504421,0.22632907158991597,0.22196582962213057,0.21701152523424372,0.21140400887675817,0.20505729294824296,0.19784823588663031,0.18959197175266454,0.17999195822164735,0.1685235580022304,0.15409906953191102,0.1336487546706841,0.067929467332193363
83100,0.24378772160637946,0.24357917722843397,0.24295245483919761,0.24190419516213987,0.24042861522131875,0.23851721352596147,0.23615831505620918,0.23333640386211973,0.23003116210520219,0.22621607907016997,0.22185641085380056,0.21690611140714203,0.21130305928022997,0.20496130671985663,0.19775777036535622,0.18950767285851197,0.17991461487244143,0.16845421126733512,0.15403927389745278,0.13360144320241729,0.067897532779745695
83160,0.2436601253847262,0.24345176073248187,0.24282557788969011,0.24177821874867339,0.24030390237822893,0.23839413036247287,0.23603723202409591,0.23321769737042972,0.22991521663278519,0.22610328999501886,0.22174718832798049,0.2168008857941264,0.2112022890039375,0.20486548999523838,0.19766746352322875,0.18942352067848145,0.17983740491703115,0.16838498287382253,0.15397957907303259,0.13355421069437834,0.067865687253181178
83220,0.24353276221264078,0.24332457691659926,0.24269893251146407,0.24165247205741774,0.24017941666618328,0.23827127099387893,0.23591636870139684,0.23309920574696807,0.22979948042249679,0.22599070379778377,0.22163816149888338,0.21669584787263263,0.21110169755095387,0.20476984230563797,0.1975773149224028,0.1893395148086533,0.1797603279889089,0.16831587249687027,0.15391998478120322,0.13350705692467543,0.06783393041786441
83280,0.24340563143754221,0.24319762512928761,0.2425725180562682,0.24152695444553479,0.24005515744992453,0.23814863479467474,0.23579572447453725,0.23298092839227791,0.22968395289120197,0.22587831991388033,0.22152932982274198,0.21659099712203309,0.21100128442619689,0.20467436318404938,0.19748732412666745,0.18925565484662152,0.17968338372294945,0.16824687981289432,0.15386049074559746,0.13345998167233147,0.067802261940753644
83340,0.24327873240924824,0.2430709047214431,0.2424463338782343,0.24140166527254991,0.23993112409653189,0.23802622114165706,0.23567529873220106,0.23286286470911038,0.22956863345791528,0.22576613778080745,0.22142069275779774,0.21648633302362585,0.21090104913641888,0.20457905216520089,0.19739749070143653,0.18917194039148533,0.17960657175540184,0.16817800449954129,0.15380109669092096,0.13341298471727711,0.067770681490389298
